"Taxa";"Prevalence";"Taxonomic level";"Null_model";"chGLM.fit";"hGLM.fit";"ada2020.fit";"rf2020.fit";"ada2021.fit";"rf2021.fit";"ada2022.fit";"rf2022.fit";"ada2023.fit";"rf2023.fit";"ada2024.fit";"rf2024.fit";"ANN.fit";"expl.pow_chGLM.fit";"expl.pow_hGLM.fit";"expl.pow_ada2020.fit";"expl.pow_rf2020.fit";"expl.pow_ada2021.fit";"expl.pow_rf2021.fit";"expl.pow_ada2022.fit";"expl.pow_rf2022.fit";"expl.pow_ada2023.fit";"expl.pow_rf2023.fit";"expl.pow_ada2024.fit";"expl.pow_rf2024.fit";"expl.pow_ANN.fit";"chGLM.pred";"hGLM.pred";"ada2020.pred";"rf2020.pred";"ada2021.pred";"rf2021.pred";"ada2022.pred";"rf2022.pred";"ada2023.pred";"rf2023.pred";"ada2024.pred";"rf2024.pred";"ANN.pred";"expl.pow_chGLM.pred";"expl.pow_hGLM.pred";"expl.pow_ada2020.pred";"expl.pow_rf2020.pred";"expl.pow_ada2021.pred";"expl.pow_rf2021.pred";"expl.pow_ada2022.pred";"expl.pow_rf2022.pred";"expl.pow_ada2023.pred";"expl.pow_rf2023.pred";"expl.pow_ada2024.pred";"expl.pow_rf2024.pred";"expl.pow_ANN.pred";"chGLM.likelihood.ratio";"hGLM.likelihood.ratio";"ada2020.likelihood.ratio";"rf2020.likelihood.ratio";"ada2021.likelihood.ratio";"rf2021.likelihood.ratio";"ada2022.likelihood.ratio";"rf2022.likelihood.ratio";"ada2023.likelihood.ratio";"rf2023.likelihood.ratio";"ada2024.likelihood.ratio";"rf2024.likelihood.ratio";"ANN.likelihood.ratio";"Big.model.diff";"Big.pred.expl.pow.diff";"chGLM.model.diff";"chGLM.pred.expl.pow.diff"
"Occurrence.Planorbidae";0.13015991074749;"family";0.773381154033002;0.480636786455826;0.483696875310217;0.453377115690823;0.127887470425146;0.456047898837631;0.126752197358712;0.440033325705801;0.126597157454597;0.409077538115827;0.12728444200916;0.430752789372346;0.126950211413558;0.441093044841976;0.378525344263411;0.374568577488796;0.413772738931422;0.834638496479721;0.410319353582063;0.836106431223817;0.431026572846869;0.836306901461947;0.471053133396666;0.835418226387595;0.443026524339168;0.835850394399265;0.429656331109468;1.16830716026179;1.17647463916899;1.26642757464637;1.14433461037692;1.28456330359672;1.16135031357176;1.20831887595354;1.14816375228267;1.34668379240964;1.15668006163477;1.26906183139787;1.14212409111494;1.10757985030084;-0.510648603433562;-0.521209345526392;-0.637520604222444;-0.479651533282755;-0.660970527789597;-0.501653237237017;-0.562384691755723;-0.484602703718943;-0.741293779124296;-0.495614491771559;-0.640926760084604;-0.476793279948745;-0.432126765082223;0.709045778450682;0.707237401776775;0.665960293573687;0.601563265242156;0.660830631694711;0.596128483918019;0.681034185497673;0.600025396348636;0.625750764368702;0.597681180719074;0.65760257400098;0.601946360471062;0.716595751564829;"ANN-ada2023";0.309167014042073;"ANN-chGLM";0.0785218383513384
"Occurrence.Glossosomatidae";0.115284492376348;"family";0.714846343977457;0.669453395517163;0.670137556168484;0.5840881429471;0.166647449572129;0.576548721764193;0.165166616835469;0.573247418587442;0.164536224097068;0.581250515652769;0.165300750135463;0.614058296134575;0.164983360522882;0.594976581588514;0.0635002876390538;0.062543213916728;0.182917912544407;0.766876544902097;0.193464824123973;0.768948084819921;0.198083023831595;0.769829942499844;0.18688747511997;0.768760445474593;0.14099260448349;0.769204442447166;0.167686053651724;0.45660256755993;0.434841073509825;0.410911231095255;0.434977651659313;0.414536426771746;0.427537244097593;0.408886682970594;0.43734351205992;0.4046882095479;0.426091084588522;0.4130939927742;0.42882755287725;0.477996863946258;0.36125774244104;0.391699940590957;0.425175445664428;0.391508881140714;0.420104152082201;0.401917282364844;0.428007590140954;0.388199274229328;0.433880843124712;0.403940317834291;0.422121975926022;0.400112266796774;0.331329217847505;1.11229496169592;1.12484836660196;1.09044782002342;0.87444568079024;1.08437756275324;0.877055229041439;1.08565160877249;0.872490385909272;1.09229518098519;0.8777485049359;1.10570390657102;0.876409268052308;1.06023423361507;"ada2023-ANN";0.102551625277207;"ada2023-chGLM";0.0726231006836725
"Occurrence.Blephariceridae";0.12235031610264;"family";0.743163645502999;0.557428879732359;0.555627142158454;0.529826183481584;0.184138903693884;0.479806645557814;0.184348371713865;0.530440016149423;0.184077664358233;0.531182555798479;0.184993086129063;0.52891714971942;0.184226055691194;0.509176565974096;0.249924450549419;0.252348866201083;0.287066601430727;0.752222939310692;0.354372824261252;0.751941079425257;0.286240629020002;0.752305342878225;0.28524146866878;0.751073552576899;0.288289796036201;0.752105667700546;0.314852698924114;0.0536493630984897;0.0543493086409872;0.0660922905705846;0.0525049204374023;0.0784703152468301;0.0570367426934394;0.0647870239468594;0.0535919907020628;0.0672131490421932;0.0558885803241264;0.0666167148000145;0.0543955082212906;0.0570345501397661;0.927809489305444;0.926867643526613;0.911066302865433;0.929349449808104;0.894410449540062;0.923251435886863;0.912822667875513;0.927886689524768;0.909558077216357;0.924796401623899;0.910360638328956;0.926805477433609;0.923254386184132;1.28645420859013;1.2848460641799;1.26095194354083;1.06803124062128;1.22221912962911;1.06572552836643;1.26216247021894;1.06741820136432;1.26110043810426;1.06668131398312;1.26004850651902;1.06706861181606;1.2536646822356;"rf2020-ada2021";0.0349390002680413;"rf2020-chGLM";0.00153996050265992
"Occurrence.Glossiphoniidae";0.11230940870212;"family";0.702633278087749;0.471846093456408;0.47237322119686;0.425747837522871;0.113134160385791;0.41697432510925;0.112701094620885;0.399053235600181;0.112109957377865;0.43049553072299;0.112241701236577;0.395752636678613;0.112649019290709;0.409277222668042;0.328460367347587;0.327710149905728;0.394068213390683;0.838985479461361;0.406554830075703;0.839601826250521;0.432060438859054;0.840443143138655;0.387311213191319;0.840255642969191;0.436757909110605;0.839675940773417;0.417509481216275;0.9823154627479;0.957595058474829;1.02708941788198;0.95879649816995;1.00024392633232;0.968359922534438;0.992128281843929;0.953644025893618;1.0060659794053;0.95703900230507;1.03199577504112;0.96970684407856;1.01134940800449;-0.398048588619827;-0.362866075858192;-0.461771666547384;-0.36457598589603;-0.423564692316495;-0.378186819118327;-0.412014364796462;-0.357242897018779;-0.431850740322688;-0.362074686968568;-0.468754480074935;-0.380103781474263;-0.439370208534566;0.774734658295597;0.78457671857044;0.740321453726274;0.655189240099897;0.747041305190565;0.651922614213175;0.743387732512272;0.656543035629794;0.749922640072949;0.655472682766755;0.727514339715757;0.651466754818445;0.740051061847233;"rf2022-ada2024";0.111511583056156;"rf2022-chGLM";0.0408056916010475
"Occurrence.Capniidae";0.105987355894385;"family";0.676085621104913;0.516222115820939;0.520440310621633;0.398334236929064;0.122598658775574;0.383705981054492;0.123302659439935;0.394992570187587;0.122204621071952;0.402175106912646;0.1231791993571;0.446760523059935;0.122176036420485;0.435118164459554;0.236454526310902;0.230215383413882;0.410822794488552;0.818664005048334;0.432459485786122;0.817622715835275;0.41576546245421;0.819246827240261;0.405141753709568;0.817805325964794;0.339195348763958;0.819289106872566;0.356415591639933;0.406528474481815;0.378851260156354;0.289837452967114;0.322154095631542;0.28238501603407;0.325740196467106;0.277386647296191;0.307080758472538;0.291261678984937;0.313427448488588;0.30701594580028;0.317086590041387;0.343412935407954;0.398702676419248;0.439640116088839;0.571300669738489;0.52350103955021;0.582323588582502;0.518196828480459;0.589716688778467;0.545796051732794;0.569194093332537;0.53640864602865;0.545891916324843;0.530996400244131;0.4920570343639;1.05637878688621;1.07336065467741;1.05574680862994;0.905038569074916;1.05196567190091;0.903735302429267;1.0605662477108;0.911705672333318;1.05702326173503;0.909260065952664;1.0723712185109;0.907142910972954;1.04692009877032;"ada2022-chGLM";0.191014012359219;"ada2022-chGLM";0.191014012359219
"Occurrence.Goeridae";0.0899962811454072;"family";0.605058437882366;0.567273489526298;0.563457858750833;0.498097201193173;0.132194979105953;0.542591016397663;0.133276678029178;0.497647324217495;0.131895969382103;0.538307853768477;0.133188378266261;0.526269886509784;0.132638111927763;0.529716212120547;0.0624484281027652;0.0687546467034339;0.176778357250161;0.781517005913314;0.10324196403794;0.779729246491247;0.177521883738697;0.782011189127908;0.11032088792532;0.779875182416421;0.130216432727281;0.780784625709904;0.124520576930566;0.56039060922831;0.560502208257271;0.552943268706372;0.545667641312938;0.553644089004806;0.555072044688778;0.554263809309332;0.55113497700707;0.558032442334307;0.545978634864616;0.553927465979518;0.545065266196257;0.595656678362022;0.0738239909691846;0.0736395475799611;0.0861324558308642;0.0981571247519314;0.084974187051262;0.0826141576812558;0.0839499549015622;0.0891210790548127;0.0777214110303871;0.0976431354705556;0.0845058405958283;0.0991526899386412;0.0155385974836568;1.00344736870311;1.00147891776863;0.972949563944703;0.813234046245092;0.994488706904544;0.8098569245062;0.972088681525692;0.810892728870001;0.990186178658996;0.813511571325711;0.986266388738403;0.813659278706988;0.967567360621173;"rf2024-ANN";0.0836140924549843;"rf2024-chGLM";0.0253286989694566
"Occurrence.Philopotamidae";0.0948307921160283;"family";0.627148558480499;0.551722230720312;0.550504792832731;0.462823772221422;0.154436224557561;0.502895999657175;0.156677288346684;0.45994007873383;0.154700017782592;0.492679243372803;0.15638423099776;0.502611715580312;0.155965799505451;0.520487583029478;0.120268677556934;0.122209904832542;0.262018917267729;0.75374857763886;0.198123007927136;0.750175159891472;0.266617019979754;0.753327954452433;0.214413815178811;0.750642445265826;0.198576304156585;0.751309642035475;0.170072902199515;0.0392215594876347;0.0437776587440048;0.0610216677719088;0.0260502590378816;0.039768550953106;0.024746281955004;0.0610452775920511;0.0257854207542258;0.0290567789984773;0.026428613418659;0.0414868004734735;0.0254109924735141;0.0297904250106495;0.937460496468869;0.930195711762342;0.90269981976877;0.958462379151444;0.936588308439295;0.960541594777861;0.902662173472971;0.958884668703217;0.953668427351761;0.957859086078915;0.93384852773322;0.959481701536424;0.952498615188038;1.29207614013412;1.28835159387824;1.22250380180715;1.06629815606803;1.26056965300254;1.06818986739374;1.22072799814647;1.06658003272009;1.2608816924829;1.06713534309646;1.25930811813353;1.06745509911384;1.27806674280584;"rf2021-ada2022";0.0578794213048898;"rf2021-chGLM";0.0230810983089916
"Occurrence.Dixidae";0.092599479360357;"family";0.617022337572615;0.579769110485239;0.575245536454334;0.519662127601288;0.188646599861756;0.481132411334063;0.187774822221822;0.522819890523702;0.189919694033432;0.517065016270852;0.18700535845405;0.51523681510911;0.188139251922608;0.541487907370347;0.0603758159452244;0.0677071129752483;0.157790413803081;0.694262932839843;0.220235018999712;0.69567581141303;0.152672668901273;0.692199645833598;0.161999518032035;0.69692287123715;0.164962459647624;0.695085184982518;0.122417659139251;0.05879227393699;0.0448752116799604;0.0450882638270133;0.0511323789178372;0.0511031108225825;0.0492678758467276;0.0458628926823258;0.0505997982405154;0.0457768149498735;0.0505135842028907;0.0451602663029306;0.0499092301386876;0.0443146305143724;0.904716133668222;0.927271333714593;0.926926042897585;0.917130424938919;0.917177859356561;0.920152200582318;0.925670612083913;0.917993571449007;0.925810117134558;0.918133297407655;0.926809349430375;0.91911276610336;0.928179860248322;1.29756368573845;1.30367234451489;1.26780483922619;1.07117600011548;1.23988006139299;1.07170782392161;1.26931641407011;1.07214353459406;1.26572375974624;1.07062852988785;1.26495718328749;1.07155944306892;1.28221190638108;"ANN-chGLM";0.0234637265800995;"ANN-chGLM";0.0234637265800995
"Occurrence.Gyrinidae";0.0829304574191149;"family";0.571737729719057;0.324928547987552;0.32392753088791;0.30792653576371;0.071421867306392;0.282187714803292;0.0714135581901959;0.289745809622592;0.0722206388986299;0.283529437601573;0.0718096621973302;0.282366472409152;0.0718774185615656;0.305053691392365;0.431682516129875;0.433433348806484;0.461419948767382;0.875079317676852;0.506438529180234;0.875093850767401;0.493219015360472;0.873682223256251;0.5040917839358;0.874401043582315;0.506125872525673;0.874282534061754;0.466444707886842;0.962297686551544;0.986467810854611;0.992427375259212;0.872111547327001;0.946716932494758;0.868948572427495;1.0097044181699;0.860539504263461;0.995057596631136;0.860053159048693;0.949313890728274;0.873306461328517;0.900531760258469;-0.683110343311437;-0.725385189008508;-0.735808787268378;-0.525369941486183;-0.655858767550568;-0.519837728488695;-0.76602726335037;-0.505129816579215;-0.740409185729429;-0.504279172674697;-0.660400986995824;-0.527459910259282;-0.575078420486568;0.727104864347358;0.718011179311534;0.710170341762065;0.670088932714907;0.717297494478356;0.671146720050878;0.697690765138766;0.674246550734533;0.700637895570853;0.674271959693409;0.716430733958477;0.669841259101096;0.742495080116431;"rf2023-ada2022";0.261748090675674;"rf2023-chGLM";0.17883117063674
"Occurrence.Leptoceridae";0.079583488285608;"family";0.55550185039821;0.234562752071555;0.23537746650792;0.226473159412058;0.0455691042939244;0.249978435072723;0.0459222962989798;0.228267497297746;0.0453871144516039;0.267257804239885;0.0455669102984454;0.22615229767842;0.0460360164644382;0.200899155179791;0.577746227301657;0.576279599538345;0.592308901852061;0.91796768226558;0.549995315238777;0.917331875193466;0.589078781404396;0.918295295651908;0.518889443755585;0.917971631839244;0.592886508809461;0.917127159105883;0.638346559897548;1.2994399198434;1.24515993657029;1.3955303133635;1.05000620120839;1.38792766249679;1.03812583437333;1.38998854851723;1.03908284971551;1.41665812662374;1.04002048558908;1.3535504384598;1.04996426367589;1.20521595999154;-1.33921798624415;-1.24150457046669;-1.51219741637785;-0.890193885863196;-1.49851132179283;-0.868807158120455;-1.50222127526815;-0.87052995227764;-1.55023115694072;-0.872217860018914;-1.43662633614903;-0.890118391006667;-1.16959846151293;0.587171355788426;0.603571219261941;0.557368556257634;0.605186533609022;0.566105618133059;0.608899670786389;0.559416766926251;0.608445541031509;0.562873614861159;0.608215032513871;0.569100024461267;0.605340527692098;0.60522293428402;"rf2021-ada2023";0.681423998820266;"rf2021-chGLM";0.4704108281237
"Occurrence.Caenidae";0.0758646336928226;"family";0.53710263645511;0.294062589377316;0.292733575504141;0.22914107621862;0.0608742038404676;0.234693080606326;0.0610609475353404;0.230816185426231;0.0605569360259635;0.272243426631467;0.0609643852215966;0.225785023387195;0.0617010418466113;0.253641234444394;0.452502055625465;0.454976468862283;0.573375625688683;0.886661878552228;0.563038673287276;0.88631419138371;0.570256837781278;0.887252580948698;0.493125879202008;0.886493975110674;0.579624064261941;0.885122437205225;0.527760213358042;1.08830573625057;1.02018640540023;0.937269032029828;0.965044644548584;0.943579100913772;0.935782820313603;0.93047102713418;0.924060481451838;1.088045447141;0.948674778219848;0.926630994076784;0.951058586242082;1.01205734350714;-1.02625282838568;-0.899425428505595;-0.74504641834534;-0.79676020754227;-0.756794766716127;-0.742279327634271;-0.732389610438911;-0.72045419019102;-1.02576821130898;-0.766282110400954;-0.725240077376218;-0.770720383201042;-0.884290403388705;0.67225229264298;0.695081332594778;0.701830064301404;0.636299941708135;0.70156409848233;0.645738318886616;0.704809714682116;0.64937054817021;0.665044708170363;0.641558313991411;0.704390080015423;0.641030159672151;0.684403204664462;"rf2022-chGLM";0.305798638194661;"rf2022-chGLM";0.305798638194661
"Occurrence.Calopterygidae";0.0769802900706582;"family";0.542663038656323;0.332246695968045;0.329414644822683;0.311452831119001;0.0783168670814275;0.324232372370593;0.0777032416120689;0.315520661162817;0.0774644776065962;0.323476530644737;0.078839438591133;0.324058936442379;0.077647410471801;0.292276226913583;0.387747695529967;0.392966497887271;0.426065884475598;0.855680484015741;0.402516203842778;0.85681125103993;0.418569833051332;0.857251236792533;0.403909041887779;0.854717507965264;0.402835805355798;0.856914134664373;0.461403843465583;0.912769728105677;0.911037187232389;0.967893207837124;0.905235761402343;0.927956983341547;0.909804088697901;0.949756312675308;0.910236793968506;0.937887169686895;0.899848066451913;0.942312877794682;0.914253382121279;1.04517643708446;-0.682019343653416;-0.678826679421892;-0.78359891661998;-0.668136019810339;-0.710005873330239;-0.676554369633592;-0.750176896195068;-0.677351743399228;-0.728304864855322;-0.6582077686367;-0.736460401150453;-0.684753368103055;-0.926013681846477;0.748067910216821;0.74765676906491;0.720204421615431;0.661358353795833;0.73943987469461;0.659647007906575;0.728244944059159;0.659425578729944;0.735499572983215;0.663315646450011;0.734087556515292;0.65816278421798;0.686293359381049;"rf2023-ANN";0.267805913209777;"rf2023-chGLM";0.023811575016716
"Occurrence.Tabanidae";0.074748977314987;"family";0.531506725909808;0.447050833704141;0.446192052668226;0.407899357648225;0.109001344071179;0.4257158714822;0.108870264435593;0.43727558507012;0.108665763457503;0.408731991773646;0.109230050347814;0.410221775350032;0.109284707267133;0.416426605132441;0.158899009341979;0.160514757542427;0.23256030871481;0.794920104003208;0.199039540368036;0.795166722962472;0.177290589650371;0.795551480046665;0.23099375445532;0.794489806011694;0.228190810477827;0.794386972093223;0.216516772351992;0.70969380574657;0.746309013590737;0.652990091725285;0.702848770482996;0.653080905512349;0.69898859872797;0.654928183379623;0.693877287887371;0.657371725420341;0.697453252464328;0.651953805442065;0.703450875462403;0.785857127389594;-0.335248965159849;-0.404138418593369;-0.228564117617756;-0.322370416441849;-0.22873497864855;-0.315107720474233;-0.232210528020221;-0.305491076711447;-0.2368079148859;-0.312219052864216;-0.226614403281692;-0.323503243083649;-0.47854596956304;0.876935806465817;0.860657643297357;0.884665769367029;0.743100698969704;0.892541277574094;0.744487536959816;0.896886193858566;0.74631630879586;0.88309732216583;0.74519332243911;0.886152682765562;0.742982279785203;0.831340965242542;"ada2024-ANN";0.251931566281348;"ada2024-chGLM";0.108634561878157
"Occurrence.Pediciidae";0.0650799553737449;"family";0.481444445479195;0.473815384244405;0.474043555032575;0.298247527047196;0.0885078865746714;0.335698695183437;0.0889432091197859;0.348463524371657;0.087820552338114;0.296544375282912;0.0886109382353326;0.299323233432072;0.0885622428212496;0.364352116485959;0.0158461922376034;0.0153722626070659;0.380515177093087;0.816161786877452;0.302725998117381;0.815257585885619;0.276212390352076;0.817589437031091;0.38405276441033;0.815947740040628;0.37828084581151;0.816048884449999;0.243210468191591;0.255055914741726;0.285866226604031;0.250432927285045;0.276656238669813;0.250140975124799;0.279448377208088;0.258378360132628;0.280738766162285;0.246327216870323;0.282362038661058;0.255171257936638;0.27854953489549;0.274653187707158;0.470227734192962;0.406232163880298;0.479830062146045;0.42536207184933;0.480436470970546;0.419562568782063;0.463326739857893;0.416882324017971;0.488357962827577;0.413510652553037;0.469988156821171;0.421429538732674;0.429522574647656;1.11558589665179;1.09865715317208;1.02419537045723;0.910215243567457;1.04370706397906;0.909143270380765;1.04607240294042;0.908047029687537;1.02542645447058;0.907668958313343;1.0223214654246;0.909378712608458;1.04587040731753;"ada2023-hGLM";0.0821257989472789;"ada2023-chGLM";0.0181302286346145
"Occurrence.Cordulegastridae";0.0661956117515805;"family";0.487370197776341;0.453694261822824;0.45058302624897;0.412731398537785;0.121835850728826;0.441459979335186;0.122555996100199;0.405249658397825;0.122185015914191;0.407418195204489;0.122238019817505;0.409580813889438;0.12203024425376;0.417106794703345;0.0690972408800656;0.0754809623058903;0.153146006011653;0.750013744614032;0.0941998888127004;0.748536129908294;0.16849725271097;0.749297317579802;0.164047787362949;0.749188562667097;0.159610464984979;0.749614882464026;0.144168444015611;0.349125354638499;0.321467776522457;0.314022575746854;0.404697871894689;0.351527456218871;0.387591562853523;0.313789394057588;0.38485907394289;0.319383291325629;0.405087006075015;0.311864630218837;0.398321928809483;0.305102214317462;0.283654691584741;0.340403295094416;0.355679569289211;0.169629423913998;0.278725991407069;0.204728634163648;0.356158018095335;0.210335232439662;0.344680300964572;0.168830987361862;0.360107303151197;0.182711764841483;0.37398261996833;1.0536754216476;1.06668704416871;1.05059262676562;0.868115064271258;1.04599256915393;0.875887357732907;1.046791877383;0.876922176364525;1.04500059201634;0.868120722189847;1.05007132647165;0.870971657992023;1.05760010584214;"ANN-rf2023";0.205151632606468;"ANN-chGLM";0.0903279283835891
"Occurrence.Anthomyiidae";0.065823726292302;"family";0.48539945313509;0.435361784019073;0.426979403909216;0.417328659855507;0.107706686833854;0.418090154712714;0.108488180272984;0.421181686330963;0.108324016289686;0.421510553184085;0.108090636906468;0.418630644585436;0.107462594122181;0.395679141246931;0.103085549010891;0.120354583938139;0.140236650123787;0.778107111291124;0.138667849721791;0.776497110632733;0.132298803365679;0.776835314522823;0.131621285393629;0.777316113134586;0.137554354703964;0.778609981061777;0.184838098412916;0.685958222430289;0.705938858665742;0.66383653583834;0.893859872126308;0.664687517689004;0.881310806972134;0.670444518935877;0.858901362239123;0.669279265193926;0.841175519882039;0.647010220685711;0.859476237730102;0.726555653672209;-0.413182932118759;-0.454346217545642;-0.367608742759727;-0.841493364594995;-0.369361900587095;-0.815640296419655;-0.381222237902453;-0.769473279567302;-0.378821630043454;-0.732955227800666;-0.332943859962781;-0.770657614422371;-0.496820091121946;0.882233764297751;0.869810656368082;0.884039142930706;0.674977047328031;0.883999588813108;0.679490984481916;0.882822236508728;0.687090905584241;0.883482004363906;0.69312671852913;0.89208863205307;0.686597649191762;0.847522190819387;"ada2024-rf2020";0.508549504632214;"ada2024-chGLM";0.080239072155978
"Occurrence.group.Hemiptera";0.0661956117515805;"group";0.487370197776341;0.372315039571377;0.374803720425406;0.368000156093342;0.0830490486783797;0.367626163259136;0.0832440556043861;0.371646213191211;0.0833056636395554;0.372516505002145;0.0839962117160698;0.380370615831054;0.0832605311210375;0.350091217099387;0.236073438076252;0.230967092088369;0.244926838423098;0.829597605562883;0.245694207531657;0.829197484819152;0.237445755019752;0.829071075704581;0.235660065589204;0.827654189568201;0.21954477814499;0.829163679886626;0.281672907582979;0.816049656351627;0.839506952024587;0.820665929330732;0.783250971837498;0.820494808077886;0.786553452889152;0.817156025962463;0.78720092730579;0.817981453963413;0.773158996571899;0.806506117719833;0.795861523994769;0.788454251148065;-0.674393838759343;-0.722524183577277;-0.683865638635836;-0.607096567272954;-0.683514527194007;-0.613872691596357;-0.67666391931799;-0.615201197975271;-0.678357555910289;-0.586389566082393;-0.654812135414869;-0.632971255989679;-0.61777280339553;0.801021646134922;0.79266735993318;0.797452596178203;0.704616946887486;0.797371710046023;0.70352300748918;0.800310976368647;0.703316952431497;0.800328929069789;0.708516881930666;0.808101385729731;0.700262162331258;0.803175914819055;"rf2023-hGLM";0.136134617494885;"rf2023-chGLM";0.0880042726769503
"Occurrence.Lepidostomatidae";0.0602454444031238;"family";0.455284676109605;0.255776007451362;0.250547758972731;0.211932938722156;0.0450188295905699;0.17146478998629;0.0442658322969361;0.166205669107352;0.0446753062926866;0.170210084692421;0.0444216350804726;0.170873612321635;0.044594585243273;0.197642193345669;0.43820642144831;0.44968989267626;0.534504564192415;0.90111938320601;0.6233899382438;0.902773287528176;0.634941218475493;0.901873907388152;0.62614580805385;0.902431077935558;0.624688417405687;0.902051205359397;0.565893157146171;1.13878594875035;1.28741346965383;1.25357883658324;0.949452750113125;1.0605579566226;0.973224899768295;1.26075404808842;0.976517719582728;1.27569907728932;0.967274364804011;1.3279205393818;0.963547522798436;1.03072136465312;-1.50126131738332;-1.8277109624131;-1.75339562775324;-1.08540458296592;-1.3294391669077;-1.13761839753641;-1.76915546304244;-1.14485083909928;-1.80198114329287;-1.12454847606413;-1.91668182362043;-1.11636273601809;-1.26390524157459;0.643067894157309;0.595452978107502;0.594031489183861;0.636216121134229;0.641114902331629;0.62846211341232;0.578524611566798;0.627556729399482;0.575368544643031;0.630383846570513;0.560725687557584;0.631614228733321;0.659324412490956;"rf2020-ada2024";0.831277240654508;"rf2020-chGLM";0.415856734417402
"Occurrence.Physidae";0.0565265898103384;"family";0.434602731747836;0.326209002281284;0.323756847313086;0.314422055673725;0.0823706864492553;0.315959475233026;0.083596469472605;0.316946995511879;0.0819896564712008;0.314847307954972;0.0827550038832551;0.31647943328098;0.0828298310006953;0.296615009583079;0.249408762413033;0.255051053151374;0.276529960110424;0.810469008977495;0.272992431588415;0.807648541148358;0.270720194884148;0.811345740645798;0.275551475047672;0.809584713031047;0.271796033107756;0.809412539429792;0.317503117409809;0.544664172577523;0.557575920209786;0.506816982973811;0.555256192032624;0.505242427984214;0.553440069691066;0.505378496874877;0.559307084764885;0.507334000766778;0.562104553506828;0.501805079961736;0.549730766831353;0.498932094790654;-0.253246086114218;-0.282955396914766;-0.166161521662673;-0.27761781385855;-0.162538546300175;-0.27343900362822;-0.162851634278514;-0.286938723361281;-0.167351154757909;-0.293375564498225;-0.154629373689469;-0.2649040760064;-0.148018772878177;0.89652635819466;0.889665671839619;0.908284645158361;0.789431073733544;0.909699024600649;0.790632674600143;0.910086389299016;0.787683661795306;0.908242971511794;0.786883733866607;0.91150078527859;0.791796814115795;0.903789732349101;"ANN-rf2023";0.145356791620048;"ANN-chGLM";0.105227313236041
"Occurrence.Sialidae";0.0524358497582744;"family";0.411251871797919;0.421174673572353;0.423705279087479;0.411186158476998;0.103869253801134;0.361459816280681;0.10369646613585;0.363393513166526;0.104031038366298;0.412166439069382;0.104139647543501;0.412230519380821;0.103770749672427;0.392351446309786;-0.0241282835529817;-0.0302817036068832;0.000159788502927992;0.7474315354553;0.121074355964767;0.747851685920583;0.116372378859128;0.747038140126894;-0.00222386166284168;0.746774046065198;-0.00237967934011753;0.747671058082339;0.0459582722517561;0.233105471595867;0.20589616451959;0.242239437500234;0.259937616019639;0.229933849299404;0.262148965439076;0.235307827794197;0.256174891695116;0.249539376977086;0.258699469751905;0.245182405626256;0.258069967883634;0.232659746484471;0.433180764438172;0.49934291211989;0.410970614088134;0.367935725415088;0.440892880817357;0.362558608443511;0.427825515381914;0.377085165411733;0.39322008216973;0.370946401724769;0.403814493161179;0.372477098388881;0.434264589563264;1.09859775782765;1.11505592129691;1.08814385622499;0.924932810773755;1.06797355980071;0.923830884382617;1.06613807400199;0.926749546158483;1.0847109338117;0.925630723023659;1.08711136748307;0.925751342415136;1.08312009174887;"hGLM-rf2021";0.13678430367638;"hGLM-chGLM";0.0661621476817179
