"Taxa";"Prevalence";"Taxonomic level";"Null_model";"iGLM.fit";"GAM.fit";"SVM.fit";"RF.fit";"ANN.fit";"expl.pow_iGLM.fit";"expl.pow_GAM.fit";"expl.pow_SVM.fit";"expl.pow_RF.fit";"expl.pow_ANN.fit";"iGLM.pred";"GAM.pred";"SVM.pred";"RF.pred";"ANN.pred";"expl.pow_iGLM.pred";"expl.pow_GAM.pred";"expl.pow_SVM.pred";"expl.pow_RF.pred";"expl.pow_ANN.pred";"iGLM.likelihood.ratio";"GAM.likelihood.ratio";"SVM.likelihood.ratio";"RF.likelihood.ratio";"ANN.likelihood.ratio";"Big.model.diff";"Big.pred.expl.pow.diff";"chGLM.model.diff";"chGLM.pred.expl.pow.diff"
"Occurrence.Scirtidae";0.198214949795463;"family";0.995835677331573;0.971148249073173;0.933151818668535;0.95517646074985;0.315069061706723;0.884589148340399;0.0247906645848963;0.0629459860596727;0.0408292427227277;0.683613402412959;0.111711732691952;0.464422643794047;2.10745149650096;0.579889571382281;0.545851715282901;0.523506624338522;0.533635262959741;-1.11626430391413;0.417685483074733;0.451865676528524;0.474304208761326;1.28835060905647;0.555909460445903;1.2064032891482;0.891017396698238;1.1978655467901;"iGLM-GAM";1.64989956687387;NA;NA
"Occurrence.Ephemerellidae";0.197471178876906;"family";0.993753370585415;0.720297575281112;0.673811569093273;0.623612508677257;0.196241164418325;0.650850035752836;0.275174709740317;0.321952922085352;0.372467528527838;0.802525284213405;0.345058789215051;1.19315411244668;1.22623984315245;1.25455115302626;1.1017794625895;1.11673936196096;-0.200654154001807;-0.233947858139164;-0.262437129936182;-0.10870513268342;-0.123759068412617;0.789442508100938;0.758650458210551;0.72944644852794;0.635864906679566;0.792197410057055;"RF-SVM";0.153731997252763;NA;NA
"Occurrence.Asellidae";0.188174042394942;"family";0.967128897507618;0.621673122485235;0.598167336378782;0.637479398695109;0.171748061230028;0.57431246016358;0.35719724218008;0.381501950856483;0.340853736934184;0.822414507856565;0.40616761463375;1.19801892234931;1.30091540374527;1.40790499223836;1.17055627207305;1.26840107310295;-0.2387375927208;-0.345131354360158;-0.455757340998353;-0.210341532643358;-0.311511915704041;0.749631969716885;0.703720489457168;0.680305853911102;0.606892195752428;0.70677401290264;"RF-SVM";0.245415808354995;NA;NA
"Occurrence.Ephemeridae";0.178133134994422;"family";0.93710166506216;0.745682265146524;0.699489413767114;0.735652540859206;0.18639246257891;0.637937227243809;0.204267484577501;0.25356080365014;0.214970404720806;0.801096861175093;0.319244377608172;1.07971366925794;1.10332070432307;1.1036367828577;1.15000233743909;1.04633053037256;-0.152184132749691;-0.177375673801502;-0.177712967551389;-0.227190581678041;-0.116560315046662;0.846186324368069;0.817163856664939;0.831942358675317;0.617667533831001;0.815302025002992;"ANN-RF";0.110630266631379;NA;NA
"Occurrence.Chloroperlidae";0.185570844179993;"family";0.959473050927388;0.777532418526152;0.71311011566901;0.834432850916569;0.24349734254072;0.684525902611592;0.189625578566672;0.256768999421353;0.130321742637753;0.746217632370846;0.286560574108926;0.637060779206335;0.639306664494958;0.694745644885178;0.554843618215764;0.564199852315554;0.336030565328981;0.333689816637341;0.275909162624563;0.421720477006129;0.411969047207505;1.07276112959269;1.03759104717647;1.07234045732513;0.855838886006581;1.06200966671662;"RF-SVM";0.145811314381566;NA;NA
"Occurrence.Stratiomyidae";0.172182967645965;"family";0.918661513424507;0.891692567768775;0.860550631217838;0.882070779334536;0.345353753525347;0.834712182972847;0.0293567818632125;0.0632560321266187;0.0398304855001177;0.624068551388458;0.0913822220969303;0.783895574338293;0.926795731918496;0.845198160092425;0.780186495995273;0.726412635500418;0.146698144111692;-0.0088544239364801;0.0799678143239415;0.150735625043264;0.209270634629549;1.05537747243805;0.967419994664833;1.01860730761814;0.804594889383284;1.05564269786646;"ANN-GAM";0.21812505856603;NA;NA
"Occurrence.Dytiscidae";0.164373373001116;"family";0.8937025840299;0.830653786326988;0.794738790760543;0.7934252242065;0.26742108343009;0.772836068355891;0.0705478520814057;0.110734594525964;0.112204397318879;0.700771724051384;0.135242437287129;1.02657014144916;1.50627510558369;0.989159433629579;0.953179128081973;0.987560879135035;-0.148670888720193;-0.685432192432037;-0.106810533286414;-0.0665507128600669;-0.105021845950034;0.906686822815244;0.700635038447651;0.906769401128107;0.709724067133665;0.89820010144175;"RF-GAM";0.61888147957197;NA;NA
"Occurrence.Hydroptilidae";0.156563778356266;"family";0.867855311158231;0.589166774650324;0.574574154909809;0.630304460598282;0.204483033645479;0.562314275483724;0.321123271269691;0.337937848023321;0.273721722395079;0.764381192329655;0.352064487877288;1.30298678421357;1.4435362463118;1.62288340496024;1.31693240299942;1.32872685819296;-0.501387117715071;-0.663337457006825;-0.869993055402704;-0.51745617739189;-0.531046524817201;0.699835476747221;0.647600655033265;0.60878538912977;0.573369634030857;0.68167226168606;"iGLM-SVM";0.368605937687633;NA;NA
"Occurrence.Hydrobiidae";0.137597619933061;"family";0.801156770193558;0.483435023826182;0.4565005116614;0.516358991827975;0.145933343163953;0.425073517384227;0.39657874486989;0.430198272491525;0.35548320748357;0.817846707918732;0.469425294525653;1.20983854846061;1.8559818028766;1.52529908554168;1.17807484720897;1.22588163739728;-0.510114616104805;-1.31662749654876;-0.903870930496127;-0.470467318056046;-0.530139522007797;0.695446104525475;0.496714112073925;0.603825489865988;0.596861162046054;0.670049251225823;"RF-GAM";0.84616017849272;NA;NA
"Occurrence.Perlidae";0.143175901822239;"family";0.821374086085994;0.629683057413932;0.571748607891077;0.563814737139012;0.182162732442396;0.534717735722738;0.233378471416729;0.303912044978715;0.313571310941037;0.778221963015127;0.348996097173249;0.669303859187004;0.729328751986672;0.682915937042374;0.596291670984406;0.683747555923846;0.185141252293012;0.112062622450065;0.168568927835793;0.274031551414227;0.167556455083657;0.980384535725351;0.924233926616706;0.942187857724967;0.812967236892959;0.928193634495385;"RF-GAM";0.161968928964163;NA;NA
"Occurrence.Planorbidae";0.13015991074749;"family";0.773381154033002;0.471313122422888;0.446912539224614;0.497231021133944;0.146515204226564;0.436666538822696;0.390581060884274;0.422131588164426;0.357068609002172;0.810552399082236;0.435379907377388;1.16635890396392;1.24622522388355;1.29812394018247;1.12030819368324;1.22113114159369;-0.508129462273076;-0.61139849010385;-0.678504749453823;-0.448584812082756;-0.578951252206976;0.706435842883716;0.670550446248303;0.670020842062983;0.614530636813413;0.675547165189183;"RF-SVM";0.229919937371066;NA;NA
"Occurrence.Glossosomatidae";0.115284492376348;"family";0.714846343977457;0.666503948500463;0.635048435867221;0.668394610334642;0.183606836473663;0.590917019869184;0.0676262750509625;0.111629455452252;0.0649814243776569;0.743152024178984;0.173364982771991;0.435393354101511;0.51219228103692;0.465035017103559;0.521412743299108;0.404544069247758;0.390927354151452;0.283493179545348;0.349461571676971;0.270594656191526;0.434082481282838;1.12249658374964;1.0633540146091;1.10702894055646;0.844590864069972;1.09766640386839;"ANN-RF";0.163487825091311;NA;NA
"Occurrence.Blephariceridae";0.12235031610264;"family";0.743163645502999;0.545569116592267;0.505979494382375;0.63020794634332;0.207737219561009;0.512857231552008;0.265882931850082;0.319154674149984;0.151993036585135;0.720469077277851;0.309900000282054;0.0724802041383963;0.0737932179708962;0.222220470914768;0.0856186184502833;0.068613588055139;0.902470734976091;0.900703945332323;0.700980433771944;0.884791702381602;0.907673648367583;1.26686387435616;1.24121797843267;1.22629047405084;1.06296194655201;1.24872349027769;"ANN-SVM";0.206693214595639;NA;NA
"Occurrence.Glossiphoniidae";0.11230940870212;"family";0.702633278087749;0.462596698815457;0.430345228232263;0.424815371753708;0.129315030383331;0.401534326497961;0.341624267961751;0.387525126331237;0.395395315021424;0.815956581596493;0.428529306794639;0.98055589063604;1.54515261066744;0.991960894829864;0.985851293054652;1.018657989012;-0.395544334741261;-1.19908828524696;-0.411776136663402;-0.403080844302869;-0.449771909159114;0.771838771550571;0.572694025833646;0.753088324281717;0.651636667162189;0.734502535580041;"iGLM-GAM";0.803543950505697;NA;NA
"Occurrence.Capniidae";0.105987355894385;"family";0.676085621104913;0.494774985135163;0.437646552658056;0.460799690308358;0.130148011076083;0.411726735650584;0.268177033070809;0.352675846081715;0.318429979984958;0.807497738432324;0.391013914809034;0.479259296854726;0.496387935981815;0.381007614351945;0.36449727326405;0.480549312793391;0.291126327947217;0.265791313279851;0.436450646991617;0.460871135421635;0.289218262018294;1.00778801418076;0.971056435217058;1.0407025750244;0.889429857491551;0.966174046564789;"RF-GAM";0.195079822141784;NA;NA
"Occurrence.Goeridae";0.0899962811454072;"family";0.605058437882366;0.564308122754517;0.541870786168403;0.568146985491436;0.147369819930069;0.532346916800518;0.0673493873921837;0.104432312249231;0.0610047725639788;0.756437046897741;0.120172724698015;0.548684904621261;0.570152126121327;0.56165663969976;0.603295694717835;0.552274708196277;0.0931703943480344;0.0576908106317914;0.0717315807288088;0.00291334366098773;0.0872374077962218;1.0078421992858;0.985958839700534;1.00325044416992;0.796153766822116;0.990085579452763;"iGLM-RF";0.0902570506870466;NA;NA
"Occurrence.Philopotamidae";0.0948307921160283;"family";0.627148558480499;0.550650133855629;0.526553889804289;0.609766909444098;0.170387382445084;0.511086712321899;0.121978155877797;0.160400063614811;0.0277153615381241;0.728314160750189;0.185062764777459;0.0111331219313093;3.50241677943264;0.181658156194867;0.0154391745360779;0.0143454829100421;0.982248030740462;-4.58466846821518;0.71034270311487;0.97538195005425;0.977125861622325;1.30964814032369;0.225839333823283;1.23869000874382;1.08055425001422;1.28193494810846;"iGLM-GAM";5.56691649895564;NA;NA
"Occurrence.Dixidae";0.092599479360357;"family";0.617022337572615;0.565720007348606;0.518685951562621;0.623782824711626;0.208827152982107;0.524961991010527;0.0831450129112578;0.159372489490173;-0.0109566327300357;0.66155657540108;0.149200994771529;0.0321720854891188;0.0271795455861954;0.179948166452701;0.0356547718197544;0.0302891081113531;0.947859123519442;0.955950467379965;0.708360369641361;0.942214779516701;0.95091084022904;1.30574526352513;1.27858398389351;1.24846816164809;1.09044534978598;1.28060989055639;"GAM-SVM";0.247590097738603;NA;NA
"Occurrence.Gyrinidae";0.0829304574191149;"family";0.571737729719057;0.296604066181439;0.282535036801261;0.307803174006006;0.0762648071978318;0.279747614915795;0.481223556249846;0.505831044349488;0.461635715107947;0.866608755669654;0.510706394952703;1.15511196357883;1.54096549436636;1.39016161523181;0.986641159196088;1.17881662500526;-1.02035287079346;-1.69523142214799;-1.43146733715635;-0.725688384569106;-1.06181359691709;0.650994588959229;0.533009927768444;0.582061468637011;0.634328591300227;0.637925033402814;"RF-GAM";0.96954303757888;NA;NA
"Occurrence.Leptoceridae";0.079583488285608;"family";0.55550185039821;0.20524817581988;0.190914558728815;0.180023517230404;0.0452465188233544;0.185469320943575;0.63051756592215;0.656320571044077;0.675926341016948;0.918548392249424;0.666122946646133;1.67263693806583;1.57919812587306;1.78064078472052;1.33002004872249;1.44418079758754;-2.0110375633615;-1.84283144104923;-2.20546328233483;-1.39426753982739;-1.59977675421293;0.48013191922394;0.499502945720729;0.449190307434429;0.526035401672373;0.532935040050322;"RF-SVM";0.811195742507443;NA;NA
"Occurrence.Caenidae";0.0758646336928226;"family";0.53710263645511;0.265999560725531;0.248395402717509;0.2588253855325;0.0642706842069693;0.235021617824109;0.504750968118245;0.537527120781003;0.518108145510598;0.880338170314789;0.562426989047649;0.998765511674147;2.30748837289015;1.36419214529205;1.13337357168711;1.09421249952424;-0.859543118734294;-3.29617770659185;-1.53990960516551;-1.11016199653646;-1.03725028561779;0.693237257497139;0.357168905269445;0.575403710182481;0.585932054699073;0.650772317370677;"iGLM-GAM";2.43663458785756;NA;NA
"Occurrence.Calopterygidae";0.0769802900706582;"family";0.542663038656323;0.330701476103591;0.311355919900156;0.3434861767721;0.0923712114622918;0.306565679998005;0.39059517131951;0.42624446899664;0.367035983098095;0.829781641861936;0.435071751418548;0.922943638543346;1.66352236299457;1.06860369876457;0.937038848420588;0.868411124056019;-0.700767461201389;-2.06547939419936;-0.969184600098278;-0.726741608827406;-0.600276897808029;0.743697374783053;0.508605190008179;0.695893421086513;0.655515179785409;0.755086684792545;"ANN-GAM";1.46520249639133;NA;NA
"Occurrence.Tabanidae";0.074748977314987;"family";0.531506725909808;0.448937268679174;0.421489581788364;0.412356202803529;0.121449237244769;0.421553712239641;0.155349788075203;0.206991066638191;0.224175005315921;0.771500093367816;0.206870408802361;0.783545128969981;0.721980902912962;0.671451852397752;1.24494006028304;0.660531115962549;-0.474196074619275;-0.358366447154756;-0.263298881586856;-1.34228467786934;-0.242752130430493;0.845942464845539;0.860496560388948;0.878492573682481;0.570212938546116;0.887374033437187;"ANN-RF";1.09953254743884;NA;NA
"Occurrence.Pediciidae";0.0650799553737449;"family";0.481444445479195;0.467728744874712;0.391711000851606;0.345614327567402;0.0948315096928787;0.345892666605974;0.0284886464747383;0.18638379873357;0.28213040816495;0.803027097761009;0.281552274921984;0.24698473574829;0.239218494618474;0.317728092625877;0.297169624218385;0.258864291677254;0.486992241643875;0.503123367888534;0.340052428459043;0.382754070570688;0.462317419781218;1.11669340824388;1.07922830477098;1.01404077609384;0.903780229358249;1.04447481265609;"GAM-SVM";0.163070939429491;NA;NA
"Occurrence.Cordulegastridae";0.0661956117515805;"family";0.487370197776341;0.450049004361919;0.424957072053362;0.483163998626851;0.146121186035069;0.416313230611463;0.0765766835655987;0.128061022212156;0.00863039875782415;0.700184404582477;0.145796701335206;0.277322680389261;0.295482854160394;0.326886890021376;0.577600206935095;0.291692120417356;0.430981455873657;0.393719896069652;0.329284204260294;-0.185136492896846;0.401497831118479;1.09020217641017;1.06687851469736;1.08127246324402;0.805945214838554;1.06429281496922;"iGLM-RF";0.616117948770503;NA;NA
"Occurrence.Anthomyiidae";0.065823726292302;"family";0.48539945313509;0.413894606035576;0.395878807591795;0.394773691814246;0.11888113716498;0.389773523386515;0.147311346639722;0.184426754016926;0.186703468113761;0.75508596806784;0.197004609566302;0.698799428136977;1.08768961260617;0.719913962770124;0.781296736559288;0.694674743541235;-0.439637856251346;-1.24081342815905;-0.483137152545919;-0.609595419840423;-0.431140350600894;0.867228823818788;0.707579419179669;0.849956476031214;0.718055941729182;0.858601299160935;"ANN-GAM";0.809673077558153;NA;NA
"Occurrence.group.Hemiptera";0.0661956117515805;"group";0.487370197776341;0.347204606873255;0.335648672035584;0.341632454555469;0.0908057418085314;0.32311206043363;0.287595736347033;0.311306531324641;0.29902883657189;0.813682202517022;0.337029506712042;0.907485674132312;0.934723505632403;0.930733818034944;0.840833541323001;0.91369315850824;-0.862004854364867;-0.917892209858425;-0.909706055646159;-0.725246117139212;-0.87474154693296;0.755677535886302;0.741160990019594;0.744866194270344;0.68727972570324;0.744315295953095;"RF-GAM";0.192646092719213;NA;NA
"Occurrence.Lepidostomatidae";0.0602454444031238;"family";0.455284676109605;0.231722326121562;0.200106779188471;0.198798986396573;0.0509347411094887;0.187558683066593;0.491038600065297;0.5604798718499;0.563352344525837;0.888125509637784;0.588040861227142;1.18197098563684;0.976123347740594;1.35686454552808;1.03084367116761;1.17715477565553;-1.59611414057847;-1.14398462975196;-1.98025524847981;-1.26417387902474;-1.58553568223356;0.621807742452988;0.678406723132248;0.560440173687866;0.612654290744602;0.609694024831423;"GAM-SVM";0.836270618727846;NA;NA
"Occurrence.Physidae";0.0565265898103384;"family";0.434602731747836;0.315589046298218;0.304896473340688;0.350539327092054;0.0933837481502224;0.30659860197391;0.273844770765664;0.298447867286774;0.193425854268575;0.785128483259499;0.294531351101116;0.542359350923964;1.57206055419437;0.550596505419699;0.601529542842748;0.536866908768373;-0.24794280225245;-2.61723578651252;-0.266896098893289;-0.384090570309084;-0.235304956803337;0.892806727311037;0.530687448414902;0.904811549860559;0.775635258233561;0.891246572131109;"ANN-GAM";2.38193082970919;NA;NA
"Occurrence.Sialidae";0.0524358497582744;"family";0.411251871797919;0.422111712219041;0.403236304143843;0.439511133813028;0.119756761836406;0.400409576973555;-0.0264067866090077;0.0194906533045868;-0.0687152179795912;0.708799472904887;0.0263641227381241;0.192698298241659;0.215974133299711;0.238992566232104;0.310331948085548;0.1751812672119;0.531434842109734;0.474837324495299;0.418865705857406;0.245396873869939;0.574029252569624;1.12154444818063;1.09815454595885;1.10545750813287;0.909111442668031;1.11920001176469;"ANN-RF";0.328632378699685;NA;NA
