"iGLM";"hGLM";"chGLM";"GAM";"SVM";"RF";"BCT";"ANN";"Taxa";"Prevalence";"Taxonomic level";"Null_model";"expl.pow_iGLM";"expl.pow_hGLM";"expl.pow_chGLM";"expl.pow_GAM";"expl.pow_SVM";"expl.pow_RF";"expl.pow_BCT";"expl.pow_ANN"
0.486034812957916;0.489252501969443;0.487716327876082;0.46018516713477;0.494089461453693;0.138837731990958;0.426082922126568;0.475749803360931;"Occurrence.Simuliidae";0.923019709929342;"family";0.542663038656323;0.104352464908284;0.0984230229114723;0.101253829478221;0.151987265846915;0.0895096473179782;0.744154803071292;0.214829660812015;0.123305312005539
0.739826320553117;0.742874829001086;0.746359382923432;0.704464974415753;0.718821906779274;0.205866329591274;0.722064607786851;0.698090200313758;"Occurrence.Limoniidae";0.865005578281889;"family";0.791543597715128;0.0653372439765773;0.0614858977503321;0.0570836716033396;0.110011152324063;0.0918732602294718;0.739917889317116;0.0877765799999339;0.118064750534441
0.873661160297491;0.875271050474253;0.876106705737574;0.833859297853122;0.836360312927734;0.258178643641048;0.749326760328012;0.821794273967064;"Occurrence.Limnephilidae";0.822238750464857;"family";0.935963459055595;0.0665648836557869;0.064844848368954;0.0639520194286406;0.109089901122313;0.106417772151449;0.724157347016993;0.199405967104637;0.121980387144312
0.8901451908622;0.892348473552398;0.894153183863932;0.853061679453788;0.861196982959042;0.258356644800939;0.776004580010046;0.834399745087082;"Occurrence.Rhyacophilidae";0.805875790256601;"family";0.984296306063927;0.0956532241579012;0.0934147897793265;0.0915812866965495;0.133328374597817;0.125063278553938;0.737521472742213;0.21161486106436;0.152288045838821
0.694221455723095;0.698076947269632;0.697319821554319;0.649996657849121;0.660256704744911;0.183012994081713;0.566859105881391;0.636927904708448;"Occurrence.Elmidae";0.764968389735961;"family";1.09056995358128;0.363432438750611;0.35989713912689;0.36059138685747;0.403984443442053;0.394576475743972;0.832185919407807;0.480217565118217;0.415967859175961
0.631621412187124;0.638073678774192;0.634898150834161;0.559519285888451;0.569404631170955;0.141184105077933;0.491858772055358;0.553444649870409;"Occurrence.Gammaridae";0.732986240238007;"family";1.16053196633123;0.455748371857557;0.45018862273021;0.45292489198617;0.517876885668864;0.509358942545113;0.878345354394454;0.57617817834845;0.523111240425368
0.968558698822333;0.972313124406186;0.972522258875219;0.925914712337015;0.883900916001935;0.251217389189609;0.818227758468782;0.873993558280608;"Occurrence.Heptageniidae";0.7244328746746;"family";1.17743548541178;0.177399771942835;0.174211125405195;0.174033506782668;0.213617456065379;0.249299917529827;0.786640208909832;0.305076355684471;0.257714270455382
0.83474836351331;0.843116694854324;0.839050240353098;0.792103241096945;0.777009729563971;0.234303802987904;0.690188310120899;0.766169404464193;"Occurrence.Nemouridae";0.707698029007066;"family";1.2083999653351;0.309211860758516;0.302286727043627;0.30565188313257;0.344502429808259;0.356992922994254;0.806104096566299;0.428841170208491;0.365963731841282
1.21857598326336;1.22141405074389;1.22279567210826;1.17230337996784;1.15161375137115;0.378492199053819;1.09179555639706;1.14268081086552;"Occurrence.Empididae";0.688359985124582;"family";1.24081318179951;0.017921471872107;0.0156342077438975;0.0145207271775813;0.0552136315414686;0.0718878810579737;0.694964395441945;0.120096745898799;0.0790871441192146
0.909788061738633;0.915799890747045;0.914962156397581;0.850581419678061;0.845421745295462;0.223767667883638;0.758934681629246;0.851957924688408;"Occurrence.Hydropsychidae";0.686872443287467;"family";1.24316052010929;0.268165255393849;0.263329332026621;0.264003206667838;0.315791158165734;0.31994160720199;0.82000098598372;0.389511917927924;0.314683895677841
0.881117029194943;0.885471257095001;0.886372779775244;0.838415055206809;0.849418550194753;0.220705434995851;0.766210923615338;0.798875525081485;"Occurrence.Leuctridae";0.680550390479732;"family";1.25290778493388;0.296742314326474;0.293267016341724;0.292547472021636;0.330824610327521;0.322042244122874;0.823845427692431;0.388453856836898;0.362382822831892
1.19563124686373;1.20038014605187;1.19870405691088;1.15781007405192;1.10535306965494;0.378874257499777;1.06513079074748;1.11073587527136;"Occurrence.Ceratopogonidae";0.595760505764225;"family";1.34938646630396;0.1139445394479;0.110425236930252;0.111667348944009;0.141972961072283;0.180847668731586;0.719224798113225;0.210655496149353;0.176858592398872
1.33067967301154;1.33289902474446;1.33536381574209;1.28791972617371;1.21708650775029;0.440542794970391;1.21895615047474;1.24164660357103;"Occurrence.Psychodidae";0.517664559315731;"family";1.3850459547219;0.0392523305995853;0.0376499637428369;0.0358703903003603;0.0701249140630068;0.121266335170325;0.681929113277077;0.119916457414953;0.103534002364322
1.16716182441065;1.17271744047915;1.17252346753684;1.11811879054135;1.05333440891159;0.30549427054268;1.03897147100543;1.05285636092357;"Occurrence.Leptophlebiidae";0.450353291186315;"family";1.37641891352558;0.15203008841177;0.147993805552019;0.148134731356225;0.187660980567764;0.234728323942044;0.778051385707725;0.245163328696063;0.235075636801029
1.0461548430347;1.0495161722401;1.05038971739277;1.00557819024866;0.995271693065212;0.306794505869758;0.924430409368559;0.966487827953323;"Occurrence.Sphaeriidae";0.428783934548159;"family";1.36593829332975;0.234112662231263;0.231651841547182;0.231012321330982;0.263818728006113;0.271364088754672;0.775396511417888;0.323226814942663;0.292436684238998
1.14868782782581;1.15359775929651;1.15196043914377;1.08438570189218;0.996776892199367;0.304943648739124;0.991725207765957;1.00960794048394;"Occurrence.Taeniopterygidae";0.440684269245073;"family";1.37218774001095;0.162878522864047;0.159300345237523;0.160493563996875;0.20973954928097;0.273585630351563;0.777768274815886;0.277267112328198;0.264234833874932
1.03795378186338;1.04075043243394;1.04031999499583;0.990975910442803;0.998996134382378;0.277021401338808;0.903176330858882;0.941691719395509;"Occurrence.Perlodidae";0.443659352919301;"family";1.37357028038428;0.244338788712731;0.242302743953682;0.242616115205418;0.278540075746572;0.272701114279431;0.798320184052536;0.342460779941889;0.314420432034935
1.11535682216943;1.11897281332933;1.11996033628964;1.05008572979542;1.03404627174242;0.296671485986302;0.968992520874563;1.0059245365098;"Occurrence.Athericidae";0.368910375604314;"family";1.31674643300699;0.152944869102593;0.15019871307038;0.149448741066994;0.202514847602519;0.214695976520688;0.774693533584285;0.264100895521912;0.236052962594615
1.10380652973359;1.10856142208023;1.10697920292429;1.0429140908575;1.04069445224486;0.310142653259832;0.970111912600676;1.0026674924381;"Occurrence.Psychomyiidae";0.336184455187802;"family";1.27694430252207;0.135587568264738;0.131863919287062;0.13310298598152;0.18327362532754;0.185011867636352;0.757121236496161;0.240286431691168;0.214791521871586
1.2431432226978;1.24719657554306;1.24675943656712;1.21608166235808;1.1736589984645;0.414854528664889;1.15570319854935;1.19513461709898;"Occurrence.Nematoda";0.335812569728524;"phylum";1.27643766236218;0.0260838743999139;0.0229083547762193;0.0232508227155658;0.0472847219913596;0.0805199242613056;0.674990372896739;0.0945870428089659;0.0636952729150407
1.10912401908231;1.11230627253231;1.1118313911513;1.05664309190611;1.0528554815023;0.342180898830181;0.986534315843021;1.00207998386289;"Occurrence.Hydraenidae";0.317218296764597;"family";1.24950976125645;0.112352657439803;0.109805855847156;0.110185910005779;0.154353871678762;0.157385148841418;0.726147878599924;0.210462897984079;0.198021484157721
1.18092984563496;1.18545476631249;1.18618212255534;1.13913316790985;1.10359719303178;0.340448729878189;1.02589264243594;1.08081748436953;"Occurrence.Planariidae";0.326143547787281;"family";1.26282770894167;0.0648527607739468;0.0612695952752147;0.0606936210249671;0.0979504489456338;0.126090451438808;0.730407618182922;0.187622638328304;0.144129102713998
1.09273743742734;1.09901941263578;1.09403199043465;1.04182117403713;1.02203769176704;0.293934587804938;0.95523549174934;0.954361952608249;"Occurrence.Sericostomatidae";0.276682781703235;"family";1.17958594850796;0.0736262679209422;0.0683006914198051;0.0725288040108737;0.116790789721671;0.133562337649242;0.75081545505291;0.190194243193892;0.190934790453035
1.14283114238096;1.14418371393833;1.14553849187827;1.12997207613329;1.12058357741825;0.400476095323451;1.10596767694269;1.12198292376995;"Occurrence.Tipulidae";0.274823354406843;"family";1.1759949175073;0.0282006109317445;0.0270504600788554;0.025898433042194;0.0391352383321156;0.0471186901100731;0.659457630843914;0.0595472306232796;0.0459287646003067
1.08460788305691;1.0885845358713;1.08869986067383;1.0207342648886;0.998279642014596;0.284804022019989;0.921043656549446;0.968298043464124;"Occurrence.Polycentropodidae";0.256972852361473;"family";1.13973348306801;0.0483670970714204;0.0448779894217208;0.0447768036583419;0.104409688709927;0.124111332302564;0.750113490345712;0.191878039706159;0.150417130101683
1.00914937339427;1.01239230732095;1.01273265997123;0.944668326057849;0.99008612091215;0.266216738244443;0.868045164532381;0.895921990306887;"Occurrence.Odontoceridae";0.246931944960952;"family";1.11787874294149;0.0972640102817536;0.0943630391816638;0.0940585762401942;0.15494562176562;0.114317069571495;0.761855442797004;0.223488978555685;0.198551724895102
0.994047716860455;0.997996150387965;1.00187829207629;0.958464966843277;0.960204652831694;0.27402313621665;0.878459940445329;0.949267524697368;"Occurrence.Dugesiidae";0.223131275567125;"family";1.06168527830838;0.0637077322534777;0.0599887077853222;0.0563321235153506;0.0972230787918355;0.0955844707938151;0.741897959955459;0.172579710396846;0.105886137735785
0.927823754932643;0.932357286589916;0.930877195809672;0.895707785813883;0.942768819293014;0.272177556242084;0.8281436757711;0.888527902928929;"Occurrence.Lymnaeidae";0.216065451840833;"family";1.04376566858319;0.111080405439973;0.106736967258655;0.108154997018393;0.141849734308927;0.0967619958484233;0.739234998396202;0.206580844055518;0.148728560755384
0.780527820033433;0.787382837521249;0.78279953144513;0.754995887255967;0.781391909945032;0.210532246673214;0.694955795669437;0.76529748105202;"Occurrence.Erpobdellidae";0.209743399033098;"family";1.02723298994066;0.240164765270517;0.233491481259056;0.237953279235759;0.265019820576851;0.239323583260145;0.795049177027137;0.32346818835172;0.254991332495829
0.872956925305949;0.882374783483451;0.876451965049538;0.842127869775008;0.886907386438396;0.243428540563565;0.782572673789908;0.820593305126709;"Occurrence.Scirtidae";0.198214949795463;"family";0.995835677331573;0.123392598621178;0.113935357439844;0.119882943541382;0.154350573147206;0.10938380033246;0.755553505357578;0.214154813285182;0.175975189676313
0.803597476798019;0.808709557481044;0.807319246416816;0.75631512313265;0.704103415745175;0.186998592492049;0.678825179974116;0.721233455232569;"Occurrence.Ephemerellidae";0.197471178876906;"family";0.993753370585415;0.191351193782997;0.1862069790972;0.187606029510896;0.238930759362246;0.29147066406387;0.811825953977002;0.316907796172583;0.274232946945686
0.734433125565006;0.739469800831862;0.737532006531801;0.703183678024624;0.746371529078363;0.198224853242454;0.64571029153994;0.701947999008172;"Occurrence.Asellidae";0.188174042394942;"family";0.967128897507618;0.240604714161981;0.23539685068087;0.237400507385841;0.272916278443551;0.228260544171689;0.795037813725452;0.332343089732924;0.274193956134329
0.803311849182228;0.809468380035409;0.811500081153699;0.758091537130418;0.807805548391625;0.193087281712993;0.712348275303857;0.728505883607482;"Occurrence.Ephemeridae";0.178133134994422;"family";0.93710166506216;0.142769798483985;0.136200040812311;0.134031971760641;0.191025301315485;0.137974481842329;0.793952685272216;0.239838854350338;0.2225967461501
0.736674354523451;0.739207328511225;0.742604423198121;0.683773551586828;0.781130812479092;0.204947368486215;0.621345320681211;0.651884220195731;"Occurrence.Chloroperlidae";0.185570844179993;"family";0.959473050927388;0.232209436407399;0.229569472746799;0.226028889002823;0.287344703505825;0.185875192925864;0.786395909412859;0.352409825288325;0.320581000617322
0.869963438705446;0.87277203235758;0.872073622357722;0.836585524432046;0.865846708037943;0.280027034805047;0.783184212374171;0.838855848505249;"Occurrence.Stratiomyidae";0.172182967645965;"family";0.918661513424507;0.0530098126539866;0.0499525455201275;0.0507127928905158;0.0893430145848875;0.0574910395339042;0.695179311734541;0.147472490216026;0.0868716755334245
0.857795571106681;0.859629700913735;0.85945269069924;0.81102974466045;0.812148274235223;0.231181782083258;0.767005387417385;0.805254822740465;"Occurrence.Dytiscidae";0.164373373001116;"family";0.8937025840299;0.0401778103418988;0.038125528251829;0.0383235921465276;0.0925059867194961;0.0912544186981425;0.741321345362112;0.141766622225942;0.0989677806352587
0.732375100147782;0.734832843664084;0.734445929297152;0.714357169530208;0.788344752754221;0.222660470149083;0.718155288578279;0.719975428330211;"Occurrence.Hydroptilidae";0.156563778356266;"family";0.867855311158231;0.156109214598961;0.153277240784085;0.153723068979127;0.176870659952712;0.0916172977012677;0.743435953797502;0.172494217244766;0.170396932445641
0.607485059438616;0.611447846584575;0.611428409076183;0.579498682483458;0.670224206469028;0.174501691403576;0.559844859893145;0.619366462335778;"Occurrence.Hydrobiidae";0.137597619933061;"family";0.801156770193558;0.241740091278455;0.236793759557384;0.236818021361209;0.276672551436529;0.163429391844117;0.782187834022277;0.301204357596719;0.226909781732058
0.614037244014004;0.617576925164704;0.616641899506008;0.560587698929153;0.547208454070598;0.160626868867518;0.51100436632218;0.55926829584732;"Occurrence.Perlidae";0.143175901822239;"family";0.821374086085994;0.252426812075348;0.248117349175724;0.249255716789866;0.317500139795666;0.333788996584794;0.804441275189316;0.377866461849053;0.319106476182684
0.610589137540285;0.619450857534749;0.614690516863963;0.584861735559749;0.638901129261624;0.170195811149639;0.54364179760235;0.581354465925783;"Occurrence.Planorbidae";0.13015991074749;"family";0.773381154033002;0.210493901543624;0.199035489416237;0.205190721730811;0.243760036678123;0.173885831158539;0.779932818039194;0.29705838477265;0.248295018705647
0.619046622846467;0.622669190857095;0.624955021425759;0.591027050803981;0.574161496672249;0.153594199088057;0.587081428353552;0.574805385379397;"Occurrence.Glossosomatidae";0.115284492376348;"family";0.714846343977457;0.134014424131979;0.128946806396857;0.125749153379644;0.173211060274207;0.196804318145389;0.785136763470808;0.178730599520188;0.195903580927423
0.450376621545365;0.457614095282816;0.456130490772906;0.418230403706254;0.538805846127357;0.15044974104525;0.436426088043443;0.430803940789512;"Occurrence.Blephariceridae";0.12235031610264;"family";0.743163645502999;0.393973824916403;0.384235090007548;0.386231426236975;0.437229732324728;0.274983579474377;0.797555031175643;0.412745643998699;0.420310797767928
0.564323344623641;0.572941259958005;0.567200338824891;0.533708568814618;0.580438893404343;0.154029654118554;0.524657944104261;0.544907969898876;"Occurrence.Glossiphoniidae";0.11230940870212;"family";0.702633278087749;0.196845122167463;0.184579953973583;0.192750533580541;0.240416607839681;0.173909190603617;0.780782295797669;0.253297615603771;0.224477423867726
0.476761596340437;0.482794736232313;0.480284184191809;0.41749086220091;0.448058568657679;0.115194632376424;0.367336537520708;0.399452358677564;"Occurrence.Capniidae";0.105987355894385;"family";0.676085621104913;0.294820683271928;0.28589705037168;0.28961041442223;0.382488180241708;0.337275406145414;0.829615319745798;0.456671572277521;0.409168977703227
0.561135222078949;0.563896317922964;0.565287268290541;0.544055135500061;0.565346267153308;0.132750753854683;0.502517273077559;0.526548405441167;"Occurrence.Goeridae";0.0899962811454072;"family";0.605058437882366;0.0725933447968153;0.0680299907947152;0.0657311213294042;0.100822166195731;0.0656336119665503;0.78059845868889;0.169473158929391;0.129756115319994
0.44582710032893;0.450712561841397;0.450546042953282;0.420003375541729;0.50818453984114;0.125083810258382;0.404039471652795;0.419596544539465;"Occurrence.Philopotamidae";0.0948307921160283;"family";0.627148558480499;0.289120425614765;0.281330466686528;0.28159598413987;0.33029683340205;0.189690332586578;0.80055154625334;0.355751574026207;0.330945532975322
0.466024232654315;0.469597220854178;0.470858301147496;0.432024755250981;0.524201539153856;0.153027324567412;0.426113246768068;0.445865721061472;"Occurrence.Dixidae";0.092599479360357;"family";0.617022337572615;0.244720645791093;0.238929950734705;0.236886134463353;0.299823152350399;0.150433449109668;0.751990624570536;0.309403856520964;0.277391280815664
0.443134310119905;0.447620922732502;0.446816893887651;0.415912906545862;0.44388816634164;0.104897009679977;0.353617812721464;0.402875099967607;"Occurrence.Gyrinidae";0.0829304574191149;"family";0.571737729719057;0.224934288773185;0.217086962316698;0.218493251954511;0.272545985813749;0.22361575374821;0.816529495558179;0.381503451074978;0.295349809841003
0.415237634307718;0.426402038318885;0.421937155146218;0.388319046100538;0.387119371481055;0.097530791433933;0.326879136789037;0.409024347428556;"Occurrence.Leptoceridae";0.079583488285608;"family";0.55550185039821;0.252499997956702;0.232402127889907;0.240439694586521;0.300958141143594;0.30311776422788;0.824427602961145;0.41156066977146;0.263684995584898
0.413433173474949;0.421787658306552;0.419700168136648;0.371990459333807;0.336308395666638;0.0836682084178281;0.310412070899378;0.411261837572165;"Occurrence.Caenidae";0.0758646336928226;"family";0.53710263645511;0.230252943453009;0.214698216545052;0.218584792458515;0.307412710187102;0.373847058569138;0.844223053958476;0.422061911764007;0.234295626834933
0.441552806107644;0.446048513306191;0.443991823330167;0.418570756809631;0.452437290077646;0.114302171024369;0.377905245889672;0.429433320030222;"Occurrence.Calopterygidae";0.0769802900706582;"family";0.542663038656323;0.186322313012207;0.178037784901212;0.181827779482594;0.228672809841544;0.166264776023964;0.789368055529652;0.303609756018403;0.208655667624733
0.489996955024989;0.495911817585225;0.491951781154179;0.458605641005014;0.486317849993497;0.12784994886696;0.459264675619832;0.47203785196642;"Occurrence.Tabanidae";0.074748977314987;"family";0.531506725909808;0.0780982984058473;0.0669698172937574;0.0744204030304984;0.137159289527344;0.0850203275207074;0.759457514581565;0.135919352979617;0.111887340356027
0.42179294333728;0.424243360403625;0.428127284651179;0.359490266764123;0.331704137255745;0.0790964764793443;0.286936821077015;0.358735408178587;"Occurrence.Pediciidae";0.0650799553737449;"family";0.481444445479195;0.123901111960161;0.118811392701053;0.110744160263285;0.253308932858676;0.311023025874583;0.835710065362542;0.404008450463233;0.254876836679407
0.418000738662549;0.422241541575223;0.42490296116739;0.398813775434378;0.454770916510673;0.116710265998929;0.3919408872743;0.403405143629545;"Occurrence.Cordulegastridae";0.0661956117515805;"family";0.487370197776341;0.142334224436156;0.133632824695214;0.128172048463286;0.181702579981311;0.0668881302435066;0.760530564791553;0.195804566913289;0.172281880447126
0.468573841126952;0.472589575039597;0.472905693382508;0.453379144965198;0.45606208852342;0.127934295099489;0.465521882751108;0.45518693309359;"Occurrence.Anthomyiidae";0.065823726292302;"family";0.48539945313509;0.0346634342075684;0.0263903842757895;0.0257391302604238;0.0659669226305889;0.0604396325998849;0.736435024239956;0.040950953396419;0.0622425918413462
0.449840330407379;0.454820952693716;0.457152740670121;0.433039423107818;0.429635619830729;0.108720651988337;0.399185248606233;0.425857266590327;"Occurrence.group.Hemiptera";0.0661956117515805;"group";0.487370197776341;0.0770048467062504;0.0667854645834576;0.0620010358534213;0.111477424997282;0.118461445137659;0.77692388150859;0.180940380787453;0.126213977519902
0.371998927152351;0.375374272096607;0.376045404867047;0.329200945768016;0.332192648239023;0.0803155011101316;0.294876610706656;0.311881114955205;"Occurrence.Lepidostomatidae";0.0602454444031238;"family";0.455284676109605;0.182931149075625;0.175517447008826;0.174043352215707;0.276933832737292;0.270362773731811;0.823592786393723;0.352324762549953;0.314975593687403
0.356257575830869;0.363783269051235;0.362943446509586;0.34027094982559;0.379757825914106;0.0894362257003221;0.334941536591142;0.35981110613213;"Occurrence.Physidae";0.0565265898103384;"family";0.434602731747836;0.180268438723078;0.16295218028609;0.16488457159498;0.217052896890163;0.126195492635678;0.794211542710195;0.229315620626422;0.172091936272277
0.375595612904491;0.379726576154399;0.378347935801164;0.35997707414754;0.383965883806594;0.0934637686409143;0.374106695827324;0.357733713853503;"Occurrence.Sialidae";0.0524358497582744;"family";0.411251871797919;0.0867017546632554;0.0766569049417247;0.0800092066521285;0.124679791550162;0.0663486049851536;0.772733511868754;0.0903222052417734;0.13013474616041
