"Taxa";"Prevalence";"Taxonomic level";"Null_model";"iGLM.fit";"GAM.fit";"SVM.fit";"RF.fit";"chGLM.fit";"hGLM.fit";"ANN.fit";"expl.pow_iGLM.fit";"expl.pow_GAM.fit";"expl.pow_SVM.fit";"expl.pow_RF.fit";"expl.pow_chGLM.fit";"expl.pow_hGLM.fit";"expl.pow_ANN.fit";"iGLM.pred";"GAM.pred";"SVM.pred";"RF.pred";"chGLM.pred";"hGLM.pred";"ANN.pred";"expl.pow_iGLM.pred";"expl.pow_GAM.pred";"expl.pow_SVM.pred";"expl.pow_RF.pred";"expl.pow_chGLM.pred";"expl.pow_hGLM.pred";"expl.pow_ANN.pred";"iGLM.likelihood.ratio";"GAM.likelihood.ratio";"SVM.likelihood.ratio";"RF.likelihood.ratio";"chGLM.likelihood.ratio";"hGLM.likelihood.ratio";"ANN.likelihood.ratio";"Big.model.diff";"Big.pred.expl.pow.diff";"CF0.model.diff";"CF0.pred.expl.pow.diff"
"Occurrence.Scirtidae";0.198214949795463;"family";0.995835677331573;0.864971331177863;0.828647379944593;0.855411308311902;0.29200999074189;0.86856789240493;0.868121433226671;0.790525855483492;0.131411586401858;0.167887434837618;0.141011586766955;0.706768900342719;0.127799985302462;0.128248311455483;0.206168373479273;0.882459941462246;0.876531482850171;0.927355395844517;0.8867718736237;0.8825888194903;0.884947024144283;0.889788597453833;0.113849843352798;0.119803093218238;0.0687666479981465;0.109519879826076;0.113720426390755;0.111352360345661;0.106490540850979;0.991293815101419;0.976342285735685;0.964667261569558;0.742761010012299;0.99301405243395;0.991622493077161;0.95158013990431;"GAM-SVM";0.0510364452200916;NA;NA
"Occurrence.Ephemerellidae";0.197471178876906;"family";0.993753370585415;0.804161861969214;0.745086011177227;0.698018121917012;0.224181862791948;0.812891033106082;0.811304498251775;0.678711190833127;0.190783260945836;0.250230456337169;0.297594209410517;0.774408953541578;0.181999219155139;0.183595726801068;0.317022501837351;0.81876173713809;0.808643854684763;0.794090096836214;0.766598610851992;0.826765599529404;0.825544672905157;0.81398865958567;0.17609161249359;0.186273094894365;0.200918336137648;0.22858263071813;0.168037438663116;0.169266039904013;0.180894693110672;0.992726642243576;0.968720721485738;0.953099486831041;0.762457603487502;0.993086724190058;0.992905200442443;0.934598050743766;"RF-chGLM";0.0605451920550141;NA;NA
"Occurrence.Asellidae";0.188174042394942;"family";0.967128897507618;0.729407273139559;0.692462130266522;0.717393258234094;0.229947538166564;0.735488586561155;0.736307758043077;0.647542733386752;0.245801386951305;0.284002233775599;0.258223738239148;0.762236927508669;0.239513379802239;0.238666366044266;0.330448366235844;0.754297797226468;0.747230863146511;0.828070207251623;0.722480197592397;0.746838780719515;0.755296305431049;0.758092618937913;0.22006487535388;0.227372002767992;0.143785063825889;0.252963902273734;0.227777411424486;0.219032429516357;0.216141073964815;0.987631859964149;0.9729871860209;0.946164841068893;0.781714003532793;0.994340975864703;0.990550654622831;0.946224954470658;"RF-SVM";0.109178838447845;NA;NA
"Occurrence.Ephemeridae";0.178133134994422;"family";0.93710166506216;0.802162979172229;0.747640335544621;0.770016930960772;0.227509127663605;0.814913208483052;0.811614525681119;0.694377774961149;0.14399578073632;0.202177988345556;0.178299474145427;0.757220442406839;0.130389755065693;0.133909845707847;0.259015536041023;0.821860386144021;0.802259849419272;0.862396191010476;0.760363612397169;0.832225524593855;0.826512710703513;0.809715203133265;0.122976282312437;0.143892408550938;0.0797197111443919;0.188600724184251;0.111915434982552;0.118011693375139;0.13593665092938;0.99019963616981;0.973059782819124;0.954860874730042;0.766111742175612;0.991381198614617;0.992578583216102;0.943962617160755;"RF-SVM";0.108881013039859;NA;NA
"Occurrence.Chloroperlidae";0.185570844179993;"family";0.959473050927388;0.728895656080984;0.668128493770311;0.758541358301411;0.225226705272548;0.735633400366253;0.738378329162179;0.630932751580854;0.240316697403369;0.303650589118136;0.209418797569942;0.765259998647328;0.233294359174321;0.230433487997925;0.342417433224393;0.769846147984261;0.729576294533406;0.836290412876417;0.722273721860655;0.769884476111869;0.767709212324777;0.72964832792729;0.19763650762243;0.239607309628731;0.128385719569619;0.247218333894282;0.197596560562352;0.199863704788018;0.239532233633825;0.979732948531138;0.969743281867298;0.961871390187519;0.779951525289811;0.983020270614804;0.985441572233431;0.951840511489755;"RF-SVM";0.118832614324663;NA;NA
"Occurrence.Stratiomyidae";0.172182967645965;"family";0.918661513424507;0.864782726047566;0.825436708614595;0.851544218042823;0.33701994300138;0.871787745492839;0.874952054069845;0.800361907270317;0.0586492267169183;0.101478948935606;0.0730598750474374;0.633140239275871;0.0510239813540639;0.047579504219923;0.128773878545541;0.890230266662186;0.868842021609204;0.894755006800872;0.893316169922232;0.88150883338973;0.885295020996408;0.868185030541401;0.030948555422048;0.0542305202594052;0.0260231938252408;0.0275894256283747;0.0404421862588785;0.0363207687929788;0.0549456814566496;0.987356834629694;0.978531151678119;0.978626330319297;0.757184663967758;0.995151249380224;0.994841865635862;0.966656990420564;"ANN-SVM";0.0289224876314088;NA;NA
"Occurrence.Dytiscidae";0.164373373001116;"family";0.8937025840299;0.854695769335524;0.799467822489608;0.789660342485875;0.270568592421355;0.859790578352466;0.860114522659193;0.78400933024598;0.0436463040293399;0.105443089484385;0.116417075885442;0.697249848824088;0.0379455159730179;0.0375830415743581;0.122740222244059;0.869476291249702;0.844485824765492;0.881100016920439;0.854533008331842;0.880164901440682;0.873998480766017;0.856813275433031;0.0271077797167778;0.0550706243261363;0.0141015225139362;0.0438284239052252;0.0151478610794357;0.0220477188004002;0.0412769407362867;0.992636979874493;0.977742436359187;0.955309566889143;0.74678182263077;0.989864551832905;0.993082060822905;0.964252612446328;"GAM-SVM";0.0409691018122;NA;NA
"Occurrence.Hydroptilidae";0.156563778356266;"family";0.867855311158231;0.72201618823988;0.699054213834664;0.765267068333592;0.279140361553387;0.728768561230224;0.727091166216122;0.67347232542732;0.168045434582541;0.194503732538419;0.11820892435137;0.678356106179901;0.160264906073322;0.162197710991993;0.223980867814808;0.738063440665161;0.74413416570396;0.827356910255868;0.810603306642714;0.737099897265947;0.736351968713869;0.759591199776177;0.1495547343253;0.142559645442688;0.0466649225759921;0.0659695271543699;0.150664992437252;0.151526804933484;0.124749033612026;0.992008477156967;0.977712151455026;0.969432024279618;0.766644965084882;0.995842996342032;0.995380302531683;0.957854456212662;"hGLM-SVM";0.104861882357492;NA;NA
"Occurrence.Hydrobiidae";0.137597619933061;"family";0.801156770193558;0.606593295482887;0.566773505137193;0.657534512789128;0.216240505341407;0.611798539131954;0.613414210945078;0.552256756075104;0.242853186728567;0.292556056163313;0.179268606030417;0.730089648634981;0.236356026818391;0.234339353087064;0.31067579202797;0.623842623483673;0.621805279699808;0.709995373287175;0.619863034771827;0.623489567714318;0.627401061843537;0.61976534842633;0.221322659068395;0.223865661711152;0.113787214060937;0.226289962422624;0.221763341569611;0.216881033543587;0.226411894045911;0.991412421720289;0.972859226342474;0.974110599197103;0.81724915713995;0.994171537485835;0.993030971644313;0.966809024131269;"ANN-SVM";0.112624679984974;NA;NA
"Occurrence.Perlidae";0.143175901822239;"family";0.821374086085994;0.608579694413758;0.548059857717727;0.544848107479105;0.186889804431349;0.615049974967149;0.620202787419976;0.516856387145476;0.259071226225607;0.332752436433273;0.336662652610078;0.772466884946523;0.251193840436359;0.244920435248497;0.370741790006553;0.63311654297768;0.605517259523385;0.66083763141878;0.625074590402791;0.63149562335223;0.643683350922675;0.599918245592136;0.229198298677034;0.262799655137902;0.195448648048054;0.238989151238758;0.231171723031307;0.216333505248565;0.269616298158538;0.987806526014766;0.971680044629305;0.943654890316631;0.803247500290249;0.991810890752334;0.988328366444103;0.959319663870488;"ANN-SVM";0.0741676501104832;NA;NA
"Occurrence.Planorbidae";0.13015991074749;"family";0.773381154033002;0.602231036483406;0.569258880853085;0.620240014243985;0.207804949489492;0.608551639510011;0.611436039609105;0.547527512009539;0.22130112255398;0.263934894347331;0.198015091252769;0.731303318673028;0.213128434360527;0.209398837273692;0.292034064763137;0.62160269668864;0.624131893058965;0.720961010493431;0.641430716698093;0.617707289909686;0.63026926782678;0.620887788865159;0.196253110840461;0.192982800519172;0.0677804770212106;0.170615015179537;0.201289963314354;0.185047030768629;0.197177503450434;0.990360926469267;0.972936456119502;0.950886569879937;0.805080598991851;0.995432637071038;0.990627583362826;0.963984427615584;"chGLM-SVM";0.133509486293143;NA;NA
"Occurrence.Glossosomatidae";0.115284492376348;"family";0.714846343977457;0.614807097101433;0.577975005641085;0.631312286865759;0.175925643313265;0.625007104530348;0.618921164969579;0.543511539101836;0.139945105292696;0.191469592716681;0.116855961865747;0.753897260865319;0.12567629421903;0.134189927410335;0.239680605935958;0.63689774506293;0.645200428537622;0.690856432510556;0.644090039380314;0.650675875676682;0.643540204421946;0.64447550730353;0.109042453068746;0.0974278123216242;0.0335595357925725;0.0989811379651881;0.0897681982168734;0.0997503032032848;0.0984419061058342;0.989015451642214;0.966945919214242;0.970666749669611;0.791296770183862;0.987247623931233;0.987765932500884;0.950771057513521;"iGLM-SVM";0.0754829172761739;NA;NA
"Occurrence.Blephariceridae";0.12235031610264;"family";0.743163645502999;0.446357981459315;0.408634270312412;0.530636482380448;0.169397472203572;0.454857437639573;0.45242375608053;0.41914651369906;0.399381301601204;0.450142276489005;0.285976264324267;0.772058989660456;0.38794444481779;0.391219203444332;0.435997015952837;0.470724583829375;0.461316491444171;0.573471100201487;0.46266786229251;0.468694961894213;0.468197782212174;0.466257558892817;0.366593634285256;0.379253150721688;0.22833806030253;0.377434747929092;0.36932469082636;0.369993695136579;0.372604457020717;0.987890614744325;0.974002790293602;0.978810413022224;0.863608968789075;0.993105117403365;0.992144007814127;0.976719743146758;"GAM-SVM";0.150915090419159;NA;NA
"Occurrence.Glossiphoniidae";0.11230940870212;"family";0.702633278087749;0.556103998007649;0.520065887026289;0.544696743233834;0.183842514705259;0.561056781205505;0.564276870864639;0.480182494430286;0.208543040373617;0.25983311174547;0.224778045360658;0.738352109929101;0.201494152493819;0.196911264436057;0.316595855327083;0.584625927344792;0.577051118690643;0.638510595367636;0.569896274210036;0.576723861322216;0.58966018225311;0.593852843603337;0.16795013049214;0.178730730970905;0.0912605262515119;0.188913631075037;0.179196489395154;0.160785290645642;0.154818221505909;0.985840241219006;0.971909470862281;0.954176202389627;0.824459812565645;0.992197062156539;0.987388543721564;0.944749775306368;"RF-SVM";0.0976531048235255;NA;NA
"Occurrence.Capniidae";0.105987355894385;"family";0.676085621104913;0.471152903719693;0.407933047598778;0.434735214131488;0.13413834798198;0.482621727608669;0.486512766742328;0.370737665191618;0.303116515109881;0.396625168670055;0.356982014465847;0.801595620739929;0.286152947876735;0.280397701777433;0.451640955496541;0.509159746067617;0.470837158315636;0.569216150808951;0.456907598008073;0.496026039704714;0.507929230374422;0.462310454778557;0.246900495775214;0.303583534957959;0.158070911375555;0.324186783825756;0.266326595004241;0.248720554736362;0.316195404329097;0.981176005463262;0.969037415491554;0.934970343536996;0.850964705843665;0.993320253308207;0.989348897199516;0.955245985915783;"RF-SVM";0.166115872450201;NA;NA
"Occurrence.Goeridae";0.0899962811454072;"family";0.605058437882366;0.557407230127292;0.533271993977496;0.535286416517059;0.150213509598236;0.566940112616287;0.563456436287763;0.506984607695881;0.0787547198281338;0.118643819192266;0.115314516742384;0.751737187363314;0.0629994110973631;0.0687569976549798;0.162089847932263;0.579068727227969;0.59368828216716;0.597313348528599;0.579326312071371;0.587279135603129;0.58297719029941;0.577899153965924;0.0429540504308278;0.0187918306783722;0.0128005641585201;0.042528331479939;0.0293844382064363;0.0364944048383784;0.0448870426656584;0.98922769282849;0.970243562061659;0.969462518200264;0.806899300330139;0.989882023146603;0.99028710088091;0.965163971779723;"ANN-SVM";0.0320864785071383;NA;NA
"Occurrence.Philopotamidae";0.0948307921160283;"family";0.627148558480499;0.439590087800178;0.409447766127458;0.490476689693919;0.133274675436318;0.447097846050281;0.445590992417862;0.405857608973876;0.29906545768797;0.347127948249617;0.217925827841682;0.787491059918521;0.287094198010209;0.289496904054962;0.352852520370584;0.456372034389629;0.470706381770535;0.530232716143;0.470989299474829;0.458031703899273;0.459146236881985;0.478951436858319;0.272306332816326;0.249449950246243;0.154534106834773;0.248998832723181;0.269659959023066;0.267882815525498;0.236303057095822;0.991644132662021;0.96983501670553;0.980318251875575;0.84462941325363;0.994547987536647;0.993245294047642;0.964112862500215;"iGLM-SVM";0.117772225981554;NA;NA
"Occurrence.Dixidae";0.092599479360357;"family";0.617022337572615;0.456610298263297;0.412474018074498;0.519016371886786;0.154645460909445;0.463384621036541;0.460781341490206;0.427509565623597;0.259977685638391;0.33150877535944;0.158836981609754;0.749368132249758;0.248998629677638;0.253217730653101;0.307140860887738;0.469449836593495;0.456244394230257;0.561245859451604;0.485339658112864;0.471396961923973;0.472564410001866;0.47453840256447;0.239168814470599;0.260570701499824;0.0903962056551098;0.213416389393284;0.236013134016407;0.234121066247051;0.230921842422563;0.993600793526858;0.978352555140611;0.979106611727677;0.847599452438951;0.996001843551714;0.994125786799556;0.976759891183698;"GAM-SVM";0.170174495844714;NA;NA
"Occurrence.Gyrinidae";0.0829304574191149;"family";0.571737729719057;0.43417873562396;0.401498406846767;0.420882322419904;0.125223267070833;0.443532862125634;0.443054645861122;0.378226204851574;0.240598069612603;0.297757720058012;0.263854210519359;0.780977779562728;0.224237199907063;0.225073625840939;0.338462051406982;0.450042554817072;0.446521523857415;0.523738701645844;0.429579243345212;0.452500428052637;0.458020635954696;0.455931568500898;0.212851397723541;0.219009870003107;0.0839528783535055;0.248642828668487;0.208552445410611;0.198897305273592;0.202551196463918;0.992099464990104;0.977739935915769;0.949871858178906;0.858835404622638;0.995526254184263;0.992544932855778;0.961892402942748;"RF-SVM";0.164689950314982;NA;NA
"Occurrence.Leptoceridae";0.079583488285608;"family";0.55550185039821;0.398893349721616;0.362917835190779;0.370147438371813;0.115669521001706;0.408641696467559;0.409989408027807;0.31798397152783;0.281922554469134;0.346684741138806;0.333670197306322;0.79177473320964;0.264373833904198;0.26194771856492;0.427573515191922;0.422934928347514;0.417473209622187;0.487641436498784;0.410537703069178;0.419457560976329;0.433029128947619;0.412343855672785;0.238643529190166;0.248475573352416;0.12216055419218;0.260960692075311;0.244903395595097;0.220472211501721;0.257709303079374;0.988051171743395;0.973090989075865;0.942945305026182;0.862919310566888;0.994606664287026;0.988546239070006;0.953915732572067;"RF-SVM";0.138800137883131;NA;NA
"Occurrence.Caenidae";0.0758646336928226;"family";0.53710263645511;0.400163401632293;0.351958314383904;0.330777926412545;0.100722656516064;0.40761461043577;0.407163043109358;0.317485644505681;0.254959155901038;0.344709389797754;0.384143915964205;0.812470374040918;0.241086185824676;0.241926932631269;0.408892038584852;0.418797480806033;0.417806215929977;0.44181586814045;0.404734293653938;0.421413229060632;0.41603480231028;0.436671818490895;0.22026545322863;0.222111031352391;0.177408863496844;0.246448879258546;0.21539534446904;0.225409122814738;0.186986268820165;0.990726229542129;0.967612142946489;0.945994077175267;0.858983282673137;0.993124436281282;0.995573944382084;0.942147827801278;"RF-SVM";0.0690400157617025;NA;NA
"Occurrence.Calopterygidae";0.0769802900706582;"family";0.542663038656323;0.438447246839094;0.4093085327348;0.438311687361341;0.140597222209007;0.444261607604377;0.443085306810718;0.40294391334996;0.192045126337102;0.245740904432555;0.192294930484604;0.740912477553037;0.181330630690448;0.183498275637433;0.257469396943486;0.45041690321305;0.452833801193591;0.535940898356713;0.456555486098281;0.454768165697571;0.453054681597286;0.454568355754121;0.169987872532616;0.16553409954943;0.0123873192400478;0.158675911982602;0.161969521964103;0.165127069057282;0.162337724567222;0.99403304522303;0.978472463358875;0.952357675209936;0.85386760033892;0.994760495293068;0.995027715544108;0.974518066259677;"iGLM-SVM";0.157600553292568;NA;NA
"Occurrence.Tabanidae";0.074748977314987;"family";0.531506725909808;0.487868389503228;0.451513153143616;0.47078819284581;0.148320344802408;0.495352293746608;0.495291657404989;0.44602835876796;0.0821030746730103;0.150503406385428;0.114238503680387;0.720943616379415;0.0680225299149553;0.0681366137800569;0.160822738405672;0.500911778246182;0.494037129582185;0.527257456181356;0.53275263119603;0.503312640340195;0.500191394612091;0.501852165749732;0.0575626726289398;0.0704969372936607;0.00799476191233191;-0.00234410069616632;0.0530455856816323;0.0589180339046757;0.0557933864511578;0.993499525721879;0.978962454339439;0.9721602404609;0.825128503303682;0.996027737094553;0.99755312987541;0.972474034595326;"GAM-RF";0.0728410379898271;NA;NA
"Occurrence.Pediciidae";0.0650799553737449;"family";0.481444445479195;0.417031692642171;0.347719131421377;0.338224925311143;0.0840661486602676;0.427649214505467;0.422448299861398;0.322464682390336;0.133790624114299;0.277758556181321;0.297478808848863;0.82538764451505;0.111737151563113;0.122539882164547;0.330214139100975;0.429769320455659;0.389975615804584;0.424472796791328;0.402857372845426;0.43596285422584;0.433523414831704;0.411673902144729;0.107333515857893;0.189988337249523;0.118334834315436;0.163231860647077;0.0944690330949529;0.099535950819401;0.14491919886005;0.993651424001928;0.979093395435186;0.957792677966448;0.852658970036569;0.995851807756866;0.994477746524323;0.956375548531836;"GAM-chGLM";0.0955193041545701;NA;NA
"Occurrence.Cordulegastridae";0.0661956117515805;"family";0.487370197776341;0.412543836634789;0.387260110585179;0.439168696067471;0.144183783973083;0.42432097943178;0.422474892215787;0.385155737050757;0.153530850845931;0.205408717332164;0.0989012088322024;0.704159621103361;0.129366175101036;0.133154029230025;0.209726530657688;0.42777013643955;0.423843018164117;0.479424066569866;0.43799775970056;0.433984996356556;0.436182240095908;0.434561054608219;0.122289096889223;0.130346869591268;0.0163040974658053;0.101303769292922;0.109537270976678;0.105028903929664;0.10835529831136;0.992415756720005;0.981874819514486;0.980073524382936;0.863374277967785;0.995179646909993;0.993169758918892;0.975599954987418;"GAM-SVM";0.114042772125463;NA;NA
"Occurrence.Anthomyiidae";0.065823726292302;"family";0.48539945313509;0.464803342826955;0.444026853550067;0.453019482523975;0.151447497259387;0.472327431051303;0.470969048713818;0.424230474479715;0.0424312598110894;0.085234128958751;0.0667078844073276;0.687994091708961;0.0269304425445025;0.0297289259970712;0.126017815348365;0.48362347696852;0.491491165194164;0.488629231809418;0.505672375280208;0.480466716171909;0.483912488003008;0.485130640871776;0.00365879309319288;-0.012549894771675;-0.0066538572581146;-0.041765440842958;0.0101622219211863;0.0030633844403377;0.000553795974796083;0.990634069060543;0.976547237224026;0.982352695579214;0.83768559068871;0.995938627212837;0.993549176829975;0.970008850600396;"chGLM-RF";0.0519276627641443;NA;NA
"Occurrence.group.Hemiptera";0.0661956117515805;"group";0.487370197776341;0.445754069731168;0.420637321390963;0.426659710762891;0.135403841219845;0.449633262175666;0.450218565632208;0.396148923480374;0.0853891523015758;0.136924409185977;0.124567499798809;0.722174556758633;0.0774297151792449;0.0762287729402399;0.187170398830642;0.449974353241665;0.463628306660331;0.480793028418535;0.46611302124005;0.450094750212311;0.452456524064922;0.469539562804109;0.0767298548522179;0.0487142858228376;0.0134952227030187;0.04361607794912;0.0764828209318115;0.0716368663301835;0.0365854027463826;0.99789208302872;0.97873388897039;0.973296360567398;0.847593102749083;0.999769282601031;0.998881646607437;0.963969793253445;"iGLM-SVM";0.0632346321491992;NA;NA
"Occurrence.Lepidostomatidae";0.0602454444031238;"family";0.455284676109605;0.360793437072838;0.308824017107629;0.313090748819252;0.100293959669025;0.367447282239967;0.368706406396091;0.278810674054635;0.207543200979643;0.321690288927531;0.312318720026768;0.779711541082308;0.192928509301491;0.190162933778758;0.387612435285403;0.381594267318024;0.358960151369742;0.395526252589816;0.352429207618482;0.383362760769295;0.384480114070767;0.365752015682682;0.161855675489156;0.211569880987328;0.131255073266298;0.225914628557281;0.157971306996056;0.155517120944772;0.196652040195987;0.989653482181491;0.97524352774005;0.959620148099126;0.881555230499065;0.99207383972114;0.992144165791725;0.957460635220202;"RF-SVM";0.094659555290983;NA;NA
"Occurrence.Physidae";0.0565265898103384;"family";0.434602731747836;0.35418824354943;0.331353967851978;0.380068805340125;0.102153743367816;0.36775981682378;0.364155487324293;0.32309669376845;0.185029872856538;0.237570443887049;0.125479943921182;0.764949145724451;0.153802334962863;0.16209572392752;0.25657003473251;0.371379533779816;0.381669032117397;0.44288299123241;0.388251445901841;0.376556368714239;0.380019919974277;0.420478653050968;0.145473540200165;0.121797899008956;-0.019052479148656;0.106652081222739;0.133561891799788;0.125592426798708;0.0324988263190723;0.991441191820977;0.97515628147903;0.969080986730877;0.866711727895249;0.995611382305344;0.992099160685033;0.952475418521067;"iGLM-SVM";0.164526019348821;NA;NA
"Occurrence.Sialidae";0.0524358497582744;"family";0.411251871797919;0.370658392265341;0.349335041649215;0.372898287707201;0.105365303099875;0.377877411316677;0.379191006070884;0.343061947218502;0.0987070997515705;0.150556956441353;0.0932605702754453;0.743793742167697;0.0811533339297259;0.0779591970897808;0.165810612074062;0.398272785980231;0.406967766992819;0.41252983145201;0.418252254629611;0.386486683467222;0.393842488601581;0.402141156817099;0.0315599434500934;0.0104172287079705;-0.00310748653496563;-0.0170221300175181;0.0602190288458203;0.0423326540016139;0.0221536134072526;0.986287685297567;0.971594869171087;0.980379270108004;0.855179854723979;0.995704615590819;0.992701026572559;0.970892424880115;"chGLM-RF";0.0772411588633384;NA;NA
